n_mut,mut_type,seed,genotypes_nnz,brick_graph_nnz,linarg_nnz,linarg_ratio,brick_graph_ratio
50000,recurrent,89,20071499,13952427,696706,28.809137570223307,1.4385668529210007
50000,recurrent,90,18535115,13226206,681781,27.186317893869145,1.4013931886438182
50000,recurrent,91,21346215,15150616,693569,30.777348756936945,1.4089338017675321
50000,recurrent,92,21255967,14549535,701203,30.313571105656994,1.46093789251684
50000,recurrent,93,21491264,14738622,694163,30.959967615675282,1.4581596569882855
50000,recurrent,94,20394450,14369925,687228,29.676395606698215,1.4192454031597241
50000,recurrent,95,22454107,15445761,697951,32.171466191752714,1.4537391197494252
50000,recurrent,96,20083418,13695836,686973,29.23465405481729,1.4663886162188273
50000,recurrent,97,20522893,14085414,691322,29.68644567943737,1.4570315789085078
50000,recurrent,98,19712241,13926931,687812,28.659344413880536,1.415404513743911
50000,recurrent,99,20778743,13969846,700427,29.665822419752523,1.4873995747698292
50000,recurrent,100,20598103,14146382,687740,29.95042167098031,1.45606862588611
0,error,1,19622209,2230224,293560,66.84224349366399,8.798313084246246
0,error,2,20143978,2269334,295399,68.19243802450245,8.876603444006038
0,error,3,20146575,2313257,296097,68.04045633694363,8.709181470109028
0,error,4,21509435,2349112,296470,72.5518096266064,9.156411018291166
0,error,5,20986356,2350379,294439,71.27573453244985,8.928924228815863
0,error,6,22226175,2268945,305096,72.84977515273881,9.795819202316496
0,error,7,21099628,2238856,298239,70.74738045661366,9.424289905201585
0,error,8,20525196,2114642,307797,66.68419770173199,9.706227342500528
0,error,9,19628469,2360436,287367,68.3045339235194,8.315611607347117
0,error,10,19758022,2263099,295541,66.85374279710767,8.730515987148596
0,error,11,21523921,2408732,298686,72.06203504683849,8.935789037551707
0,error,12,20424032,2265099,302731,67.46594171062759,9.016838557608299
0,error,13,21200792,2271915,309621,68.47336582466951,9.33168362372712
0,error,14,20444466,2352994,299355,68.2950543668888,8.688702988617905
0,error,15,21189199,2471468,299483,70.75259363636667,8.573527555282933
0,error,16,21124247,2338805,297696,70.95912272922713,9.032068513621272
0,error,17,21651814,2293077,310544,69.72221005718997,9.442253356516158
0,error,18,22212972,2527887,303081,73.29054609163887,8.787169679657358
0,error,19,21102550,2474124,294644,71.62049795685641,8.529301684151644
0,error,20,20406149,2355660,290815,70.1688324192356,8.662603686440319
0,error,21,19645577,2194497,294413,66.72795358900592,8.952200435908548
0,error,22,21986002,2374807,294429,74.67335758366194,9.258016335643276
0,error,23,22353079,2326612,311450,71.77100337132767,9.607566280926944
0,error,24,21032706,2165751,295161,71.2584182869688,9.711507001497402
0,error,25,22744907,2519690,307404,73.99027663921095,9.026867193980213
0,error,26,21936475,2398801,303730,72.22360320021072,9.144766489592092
0,error,27,20644722,2280779,302670,68.20868272375854,9.051609998162908
0,error,28,20804097,2253654,299285,69.51266184406168,9.231273744771824
0,error,29,20531435,2276386,297796,68.94462988085803,9.019311751170497
0,error,30,20250851,2171609,299660,67.57942668357472,9.325274945904166
0,error,31,20019418,2119216,291943,68.57303651740237,9.446615163343425
0,error,32,20365398,2319789,295137,69.00320190284512,8.778987226855547
0,error,33,19796089,2016758,302390,65.46542213697543,9.815797929151639
0,error,34,19772652,2232987,294173,67.21436705612004,8.854799423373267
0,error,35,20138208,2239247,298593,67.44367081612764,8.993294620914977
0,error,36,20380587,2220968,297333,68.54465195588784,9.176443334618059
0,error,37,20597788,2098471,303280,67.91673700870483,9.815617180318432
0,error,38,19375963,2084577,294228,65.85356594205854,9.294913548408143
0,error,39,21870416,2390561,293014,74.63949162838635,9.1486542280243
0,error,40,21942949,2207759,306336,71.63033074793691,9.939014629767108
0,error,41,20633209,2441454,292713,70.48955461492999,8.451197114506355
0,error,42,19601230,2262669,293111,66.87306174111514,8.662879988190937
0,error,43,20708462,2355107,294901,70.22174221179311,8.793002610921711
0,error,44,19843448,2314483,294519,67.37578220759951,8.573598509904803
0,error,45,21501785,2409071,299463,71.80114070853494,8.925343005664839
0,error,46,20303984,2111700,299566,67.77799883831943,9.614994554150684
0,error,47,18231353,2073095,289875,62.893843898232,8.794267990613069
0,error,48,20697243,2244273,296991,69.6897986807681,9.222248362832865
0,error,49,21710801,2296851,301798,71.93818713179014,9.452420291956248
0,error,50,20985294,2056199,308793,67.95909881376845,10.205867233667558
0,error,51,20585014,2224458,295569,69.64537552991011,9.253945905024954
0,error,52,20728915,2353060,299239,69.27210356938768,8.809344003127842
0,error,53,19892870,2259728,299785,66.35712260453325,8.803214369163014
0,error,54,20738954,2359076,292156,70.98589109927573,8.791134325473195
0,error,55,22284775,2371004,309616,71.97552775050384,9.39887701581271
0,error,56,19262478,2146412,294008,65.51684988163588,8.97426868653362
0,error,57,19382785,2145232,295719,65.54460484446383,9.035286160191532
0,error,58,19785144,2044841,297233,66.56442588810798,9.675639328436784
0,error,59,20100329,2079446,302229,66.50695002795894,9.666194265203329
0,error,60,19088099,1959662,293204,65.10176873439653,9.740505760687302
0,error,61,21973229,2356577,303288,72.45004418242726,9.324214315933661
0,error,62,20787574,2250586,297381,69.90215918300093,9.236516178453078
0,error,63,20295075,2389229,292374,69.41477354347514,8.494403424703115
0,error,64,20376548,2190189,293846,69.34430960435058,9.30355690764587
0,error,65,20949310,2383056,303057,69.12663294363766,8.790943225841104
0,error,66,20078146,2165450,304466,65.94544546845954,9.27204322427209
0,error,67,20628902,2155618,301544,68.41091847292601,9.569831946105479
0,error,68,20911867,2268134,291529,71.73168707058304,9.219855176105115
0,error,69,19254555,2259599,292973,65.7212610035737,8.521226553915097
0,error,70,20341432,2334477,293450,69.31822116203783,8.713485718642762
0,error,71,20443140,2259307,303148,67.43616979165292,9.048411747496024
0,error,72,20849284,2327921,298042,69.95418095436213,8.956181932290658
0,error,73,20665227,2218453,299749,68.94177128197258,9.315152045141367
0,error,74,22047882,2276397,295502,74.61161684184879,9.685429211161322
0,error,75,19235905,2113300,297448,64.66980783195719,9.102306818719539
0,error,76,20656465,2235545,300489,68.74283251633172,9.240013061691892
0,error,77,20707217,2383123,294695,70.26660445545394,8.689109626318071
0,error,78,19786212,2333513,288269,68.63801518720362,8.479152248134037
0,error,79,23291758,2559780,300316,77.55749943392959,9.099124924798225
0,error,80,19135690,2087456,296480,64.54293712898003,9.166990825195837
0,error,81,21808713,2380057,298352,73.097257601759,9.16310533739318
0,error,82,22039405,2331706,303628,72.5868661651758,9.452051416430717
0,error,83,19380487,2147375,297284,65.1918266707929,9.025199138483032
0,error,84,19634351,2116328,295674,66.40540257175132,9.277555747502278
0,error,85,19781114,2275059,288707,68.51622579293193,8.694769674105155
0,error,86,22251658,2426443,303187,73.39252012784189,9.170484532296864
0,error,87,20258857,2354883,299465,67.65016612959778,8.602914454773337
0,error,88,21361620,2209373,304558,70.13974349713355,9.668634494944946
0,error,89,19982541,2195188,302632,66.02917404636655,9.102883671011321
0,error,90,18446489,2271833,288476,63.94462277624482,8.119650079913445
0,error,91,21256544,2454227,294701,72.12918856739543,8.661197191620824
0,error,92,21166559,2285261,301673,70.16391589568838,9.262206373801504
0,error,93,21403274,2246359,296977,72.07047683827368,9.527984618665137
0,error,94,20305261,2256053,290096,69.994970630412,9.000347509566486
0,error,95,22365608,2391845,301303,74.22962267219377,9.350776492623895
0,error,96,19993768,2166812,294892,67.8003065529075,9.227273985929559
0,error,97,20433642,2210405,294958,69.27644613809424,9.244297764436833
0,error,98,19623380,2328582,294390,66.65776690784334,8.42718014654412
0,error,99,20689851,2330124,305313,67.76603354590208,8.879291831679344
0,error,100,20508732,2231443,297656,68.90078479855941,9.190793580656104
50,error,1,19622257,2245896,294671,66.59039063905169,8.736939288373105
50,error,2,20144022,2297192,295471,68.17596989213831,8.768976210956682
50,error,3,20146621,2332513,296416,67.96738705063154,8.637302771731605
50,error,4,21509483,2366517,296565,72.52873063240773,9.089088732512803
50,error,5,20986406,2370081,295069,71.12372360363169,8.854720998986954
50,error,6,22226221,2295297,305856,72.66890628269512,9.683374744096298
50,error,7,21099674,2257432,299148,70.53255913460896,9.346759503719271
50,error,8,20525244,2129574,308154,66.60709904787866,9.638192427217838
50,error,9,19628519,2380744,287762,68.21094863116048,8.24469955610515
50,error,10,19758068,2283639,295270,66.91525722220341,8.652010234542324
50,error,11,21523971,2430860,299113,71.95932975163232,8.854467554692578
50,error,12,20424082,2279105,303569,67.27986718011391,8.961448463322226
50,error,13,21200838,2287053,310974,68.17559667367689,9.269937338575014
50,error,14,20444512,2378682,299479,68.266930235509,8.594890784056044
50,error,15,21189247,2490191,300211,70.58118123586411,8.509085046086826
50,error,16,21124295,2357853,298076,70.8688220453844,8.959122981797423
50,error,17,21651860,2313673,311599,69.48629488541363,9.358219592829236
50,error,18,22213022,2546415,304096,73.04608413132695,8.723252886901781
50,error,19,21102590,2489527,295089,71.51262839346774,8.476545946278149
50,error,20,20406199,2381927,291988,69.88711522391331,8.567096724626742
50,error,21,19645625,2209297,294831,66.63351207980165,8.89225169816462
50,error,22,21986050,2398832,295541,74.39255467092552,9.165314619781627
50,error,23,22353127,2343596,312071,71.62833778210728,9.537960894283827
50,error,24,21032754,2189372,295904,71.07965421217692,9.606752073197246
50,error,25,22744951,2546456,308662,73.6888603067433,8.932002359357476
50,error,26,21936523,2419149,304494,72.04254599433814,9.067867667514486
50,error,27,20644770,2296752,303056,68.12196425743097,8.988680536688332
50,error,28,20804141,2269601,299986,69.35037301740748,9.16643101584816
50,error,29,20531485,2292022,298526,68.77620374774726,8.95780450623947
50,error,30,20250899,2186514,300154,67.46836290704105,9.26172848653153
50,error,31,20019462,2140115,292799,68.37271302156087,9.354386096074276
50,error,32,20365446,2345159,295528,68.91206924555372,8.684036348921332
50,error,33,19796137,2029750,303098,65.31266125147641,9.752992733095208
50,error,34,19772698,2248536,294149,67.22000754719546,8.793587472026243
50,error,35,20138252,2260390,299692,67.1964950682701,8.909193546246444
50,error,36,20380633,2241483,297903,68.41365478024726,9.092477168017782
50,error,37,20597834,2124382,303254,67.92271165425683,9.695918154079633
50,error,38,19376013,2100723,295140,65.65024395202276,9.223497338773365
50,error,39,21870460,2407601,293632,74.4825495858762,9.083922128292853
50,error,40,21942997,2224146,306784,71.5258846615208,9.86580782017008
50,error,41,20633257,2455978,293404,70.32370724325503,8.401238529009625
50,error,42,19601278,2280678,293594,66.76321041983147,8.59449602267396
50,error,43,20708512,2371909,295281,70.13154249680812,8.730736297218822
50,error,44,19843496,2331194,294245,67.43868544920049,8.512159863143093
50,error,45,21501829,2427802,300501,71.55326937347962,8.856500241782484
50,error,46,20304034,2131028,300208,67.63322096679636,9.527811929266063
50,error,47,18231399,2098512,290705,62.71443215630966,8.687774480203116
50,error,48,20697291,2261364,296854,69.72212265962392,9.152569422702404
50,error,49,21710849,2320103,302847,71.68916647680182,9.357709118948598
50,error,50,20985342,2081922,309133,67.88450925653359,10.079792614708909
50,error,51,20585058,2246372,296219,69.49269965802328,9.16369060867924
50,error,52,20728957,2367552,299878,69.12463401783391,8.755438951288081
50,error,53,19892918,2280145,301071,66.07384304698891,8.724409193274989
50,error,54,20739004,2374467,292102,70.99918521612314,8.734172342677326
50,error,55,22284825,2394097,310137,71.85477708238618,9.30823813738541
50,error,56,19262518,2166734,294679,65.36780021650678,8.890116645605783
50,error,57,19382833,2160718,296482,65.37608691252757,8.970551918390091
50,error,58,19785192,2057730,297984,66.39682667525773,9.615057369042585
50,error,59,20100379,2098905,303027,66.33197371851354,9.576602561811992
50,error,60,19088145,1979992,293916,64.94421875637937,9.640516224307977
50,error,61,21973271,2374686,304190,72.23534961701569,9.253126939730137
50,error,62,20787620,2268643,298067,69.7414339728987,9.163019479045403
50,error,63,20295121,2411151,293418,69.1679481149759,8.417192038159369
50,error,64,20376598,2219117,294752,69.13133074584735,9.182299986886676
50,error,65,20949360,2410467,303633,68.99566252680044,8.690996391985454
50,error,66,20078192,2180625,304873,65.85756036119957,9.20754004012611
50,error,67,20628950,2172609,301987,68.3107219847212,9.495012678305208
50,error,68,20911911,2287678,292006,71.61466202749259,9.141107708340073
50,error,69,19254605,2276877,293847,65.52595398285503,8.456585489686091
50,error,70,20341480,2353123,294550,69.05951451366491,8.644460999276282
50,error,71,20443184,2277088,303948,67.25882058773212,8.977775123315393
50,error,72,20849330,2344173,299176,69.68917961333797,8.89410892455463
50,error,73,20665277,2243664,300798,68.70151064834208,9.21050433576507
50,error,74,22047930,2297913,296155,74.44726578987354,9.594762726003987
50,error,75,19235955,2127867,298492,64.4437874381893,9.040017538690153
50,error,76,20656515,2255857,301163,68.58915271796336,9.156837069016342
50,error,77,20707263,2401382,295235,70.13823902992532,8.623060804153608
50,error,78,19786258,2350846,288402,68.60652145269451,8.416654259785625
50,error,79,23291804,2587216,300693,77.46041311237708,9.002651498753872
50,error,80,19135732,2105715,296878,64.45655117590391,9.087522290528396
50,error,81,21808761,2400134,298757,72.99832639904672,9.08647642173312
50,error,82,22039453,2348529,304437,72.39413409014016,9.38436485136015
50,error,83,19380537,2169932,298314,64.96690400048271,8.931402919538492
50,error,84,19634401,2136650,296595,66.1993661390111,9.1893389184003
50,error,85,19781162,2288442,288994,68.44834840861748,8.64394290963022
50,error,86,22251706,2447545,303320,73.36049716471054,9.091438972521445
50,error,87,20258907,2374401,300114,67.50403846538316,8.53221802046074
50,error,88,21361668,2236306,305146,70.00474526947757,9.552211548866747
50,error,89,19982589,2214437,303574,65.82444148708387,9.023778504423472
50,error,90,18446533,2295309,289066,63.81426041111718,8.036622955776325
50,error,91,21256594,2471054,295411,71.9560002843496,8.6022377495595
50,error,92,21166607,2310899,303120,69.82913367643178,9.159468674312464
50,error,93,21403320,2263537,297559,71.92966772976115,9.455696991036595
50,error,94,20305307,2276714,290707,69.84801535566739,8.918690270275494
50,error,95,22365658,2409699,301764,74.116388966212,9.281515243190125
50,error,96,19993814,2185375,295708,67.61336859334207,9.148916776296975
50,error,97,20433692,2228310,295988,69.03554198143168,9.17004007521395
50,error,98,19623424,2340813,295291,66.45452790637033,8.383166019669234
50,error,99,20689901,2348778,305941,67.62709476663801,8.80879376424677
50,error,100,20508774,2250423,298357,68.73904081352205,9.113297366761715
100,error,1,19622305,2264088,294900,66.5388436758223,8.666758977566243
100,error,2,20144074,2304623,296366,67.97025974639466,8.74072418786066
100,error,3,20146669,2348723,296841,67.87023692818714,8.577711803392738
100,error,4,21509533,2391573,297376,72.33109934897234,8.993885196061337
100,error,5,20986452,2380728,295599,70.99635655059726,8.815140578848151
100,error,6,22226271,2306720,306794,72.44688944373097,9.635443833668585
100,error,7,21099726,2273030,299345,70.48631512134828,9.282642991953471
100,error,8,20525296,2146899,308326,66.57011085669065,9.56043856744076
100,error,9,19628567,2389467,289680,67.7594828776581,8.214621503456629
100,error,10,19758116,2300615,295921,66.76821178625376,8.588188810383311
100,error,11,21524013,2449517,299515,71.86288833614343,8.78704373147849
100,error,12,20424132,2301705,304625,67.04680180549856,8.873479442413341
100,error,13,21200884,2310753,310942,68.18276077210541,9.174881088545595
100,error,14,20444556,2398827,299836,68.18579490121266,8.522730484524311
100,error,15,21189295,2504004,300155,70.59450950342323,8.462164996541539
100,error,16,21124343,2372743,298797,70.69797554861663,8.902920796731884
100,error,17,21651914,2333192,311723,69.45882722801974,9.279953814345326
100,error,18,22213068,2568844,304125,73.03927003699137,8.647106636292433
100,error,19,21102644,2513964,295837,71.33199701186803,8.394171117804392
100,error,20,20406247,2399095,292244,69.82605973090979,8.505810315973315
100,error,21,19645673,2238896,296586,66.23938082040286,8.774714412817746
100,error,22,21986096,2410310,295461,74.41285313459306,9.121688081616057
100,error,23,22353171,2379644,312006,71.64340108844061,9.39349373267598
100,error,24,21032802,2195889,296119,71.02820825411406,9.578262835689783
100,error,25,22745001,2567804,307970,73.85459947397474,8.857763676666911
100,error,26,21936569,2442383,304444,72.05452891172104,8.981625322482182
100,error,27,20644814,2317318,303451,68.03343538165964,8.908925749508699
100,error,28,20804191,2292101,300548,69.22085989592345,9.076472197342088
100,error,29,20531529,2308560,299295,68.59963915200721,8.89365188689053
100,error,30,20250943,2209353,301005,67.27776282786,9.166006066029286
100,error,31,20019512,2159873,293318,68.25190407680401,9.26883756591244
100,error,32,20365494,2359164,296731,68.63284928099861,8.632504565176477
100,error,33,19796183,2049379,303159,65.29967112967122,9.659600786384559
100,error,34,19772748,2270466,294746,67.08402488922665,8.70867390218572
100,error,35,20138306,2272538,300287,67.06352922370932,8.861592633434512
100,error,36,20380681,2258315,299525,68.04333861948085,9.024729056841052
100,error,37,20597884,2129858,304987,67.53692452465187,9.671012809304658
100,error,38,19376059,2109756,295603,65.54757225061992,9.184028390012873
100,error,39,21870506,2428640,293762,74.44974503169232,9.00524820475657
100,error,40,21943039,2249889,307215,71.42567582963072,9.752942922961978
100,error,41,20633305,2483783,294481,70.06667662769415,8.307209204668846
100,error,42,19601324,2298602,294915,66.46431683705474,8.527498018360726
100,error,43,20708558,2392517,295750,70.02048351648352,8.655553126686247
100,error,44,19843540,2348510,294376,67.4088240889203,8.449416864309711
100,error,45,21501879,2447890,301154,71.39828459857748,8.78384200270437
100,error,46,20304078,2149671,302095,67.21090385474768,9.445202544947575
100,error,47,18231453,2102953,291254,62.596403826213546,8.669453382933428
100,error,48,20697337,2286067,298472,69.34431705486612,9.053687840295144
100,error,49,21710895,2329633,303237,71.5971171064217,9.319448599843838
100,error,50,20985390,2093912,310134,67.66555746870708,10.02209739473292
100,error,51,20585114,2271173,296189,69.49992741121379,9.063648608010046
100,error,52,20729011,2389354,300446,68.99413205700858,8.675571305047306
100,error,53,19892968,2293501,301766,65.92183347361863,8.67362516955519
100,error,54,20739048,2402083,291892,71.05041590725337,8.633776601391375
100,error,55,22284871,2412920,310674,71.73072416745528,9.235644364504418
100,error,56,19262572,2186669,295732,65.13523054657595,8.809093648832997
100,error,57,19382879,2181691,297318,65.1924168735159,8.88433742450237
100,error,58,19785240,2073585,298101,66.3709279740759,9.541562077271971
100,error,59,20100421,2114371,302753,66.39214475166224,9.50657240380236
100,error,60,19088195,1991721,295747,64.54231150273714,9.583769513902801
100,error,61,21973319,2395250,304252,72.22078737362449,9.173705876213338
100,error,62,20787666,2284703,298672,69.60031740504634,9.098629449867225
100,error,63,20295159,2427330,293413,69.16925630425374,8.361104176193596
100,error,64,20376644,2220854,295704,68.90892243594946,9.175138933041074
100,error,65,20949404,2426568,304618,68.77270548687208,8.633347180050178
100,error,66,20078238,2195172,306360,65.53805327066196,9.146544325456047
100,error,67,20628998,2193117,303024,68.0771094038756,9.406245995995654
100,error,68,20911961,2305938,292576,71.47531239746255,9.068743825722981
100,error,69,19254653,2294134,294547,65.370392501027,8.392994044811681
100,error,70,20341528,2371658,295518,68.83346530498989,8.576922979620164
100,error,71,20443232,2297283,304846,67.0608503965937,8.898874017698299
100,error,72,20849384,2371894,300368,69.41280029830075,8.790183709727332
100,error,73,20665323,2264987,300176,68.84402150738234,9.123815280176
100,error,74,22047976,2309651,296838,74.27612367688774,9.546020589257857
100,error,75,19236001,2150552,297548,64.64839622514687,8.944680714532828
100,error,76,20656559,2263485,301908,68.42004517932615,9.125997742419322
100,error,77,20707309,2420051,296826,69.76245005491432,8.556558932022506
100,error,78,19786308,2372141,290138,68.1961962927986,8.341118002681965
100,error,79,23291854,2604046,301880,77.15600238505367,8.94448638772126
100,error,80,19135786,2129952,297534,64.31461950566994,8.984139548684665
100,error,81,21808807,2417714,299927,72.71371700447109,9.02042466561388
100,error,82,22039499,2370712,305038,72.25165061402186,9.29657377193012
100,error,83,19380585,2181732,299342,64.74395507479738,8.883119008200824
100,error,84,19634447,2148627,298110,65.86309415987387,9.138136586759824
100,error,85,19781214,2307170,289337,68.3673847451242,8.573799936719011
100,error,86,22251752,2469705,305205,72.90756049212824,9.009882556823587
100,error,87,20258947,2397088,300725,67.3670197023859,8.451482381956774
100,error,88,21361712,2251431,305276,69.97507828980987,9.488059816179133
100,error,89,19982635,2231871,304009,65.73040600771688,8.95331092164377
100,error,90,18446585,2307708,289581,63.70095068391918,7.993465811099151
100,error,91,21256640,2496987,295750,71.87367709213864,8.512915766081282
100,error,92,21166655,2320890,303289,69.79038145135497,9.120059546122393
100,error,93,21403374,2296623,298304,71.75020784166487,9.31949823719435
100,error,94,20305357,2299012,289747,70.07961083289905,8.832210097206975
100,error,95,22365706,2435634,302598,73.91227304873132,9.182703969479816
100,error,96,19993860,2202086,296784,67.36838913148956,9.079509156318146
100,error,97,20433736,2251127,296985,68.80393285856188,9.077113818989332
100,error,98,19623478,2359138,295773,66.34641431097496,8.31807126162183
100,error,99,20689945,2368056,306080,67.59652705175118,8.737101234092437
100,error,100,20508828,2280750,298102,68.79802215349109,8.992142058533377
500,error,1,19622699,2414710,299421,65.53548014334332,8.126317031858898
500,error,2,20144442,2483983,298497,67.48624609292555,8.109734245363192
500,error,3,20147045,2498939,300067,67.1418216598293,8.062239614492391
500,error,4,21509921,2540608,300140,71.66629239688146,8.46644622074716
500,error,5,20986834,2545891,298980,70.19477557027226,8.24341419173091
500,error,6,22226639,2450812,311157,71.4322319600716,9.069091794882675
500,error,7,21100112,2422588,302941,69.65089571896839,8.709740162173675
500,error,8,20525678,2292275,311659,65.85941044539064,8.95428253590865
500,error,9,19628949,2556638,294655,66.61671785647621,7.677641105232731
500,error,10,19758506,2451244,301728,65.48449596988016,8.060603513970866
500,error,11,21524393,2627373,305265,70.5105170917072,8.192362865874012
500,error,12,20424496,2449256,309271,66.04077330237882,8.339061331277744
500,error,13,21201272,2463453,312795,67.78008599881711,8.606322913406506
500,error,14,20444948,2540160,304928,67.04844422289852,8.048685122197027
500,error,15,21189681,2654476,306369,69.16391997884904,7.9826229357507845
500,error,16,21124725,2543014,303230,69.6656828150249,8.306963705272562
500,error,17,21652286,2500775,314901,68.75902585256954,8.658230348591937
500,error,18,22213440,2750526,308832,71.92726142368666,8.076069813555662
500,error,19,21103008,2676823,300330,70.26606732594146,7.883602315132529
500,error,20,20406629,2555507,297381,68.621159388125,7.985354373907017
500,error,21,19646053,2394012,300744,65.32483773574867,8.206330210541969
500,error,22,21986468,2562125,301460,72.93328468121807,8.581340879153046
500,error,23,22353551,2529706,315984,70.74266735024558,8.836422493364841
500,error,24,21033188,2360874,300495,69.99513469442087,8.909068421271105
500,error,25,22745379,2749695,313350,72.58777405457157,8.27196434513646
500,error,26,21936947,2590128,309108,70.96855144480246,8.469445139390794
500,error,27,20645186,2479262,307377,67.16568253317587,8.327149772795291
500,error,28,20804581,2457388,304832,68.24933405941634,8.466135994804239
500,error,29,20531913,2460937,300860,68.24407697932594,8.343128247492723
500,error,30,20251319,2364144,307084,65.94716429380885,8.566026011951895
500,error,31,20019886,2293117,297602,67.27067022399044,8.730425006661239
500,error,32,20365868,2511009,300765,67.71355709607168,8.110631224340494
500,error,33,19796563,2194771,307473,64.38471995915089,9.01987633333956
500,error,34,19773120,2410976,300835,65.72745857363671,8.20129275446956
500,error,35,20138690,2445773,304357,66.16798693639377,8.234079777640853
500,error,36,20381071,2406469,303272,67.20393244348308,8.4692846656242
500,error,37,20598260,2283552,310146,66.41472080890935,9.020271927243172
500,error,38,19376439,2274825,298929,64.81953574260109,8.517771257129668
500,error,39,21870880,2581306,299907,72.92554025081108,8.472796328680133
500,error,40,21943397,2420162,310929,70.57365829498053,9.066912462884716
500,error,41,20633695,2633137,297371,69.38704513890056,7.836164620374861
500,error,42,19601690,2448199,298582,65.64926887756127,8.006575445868576
500,error,43,20708938,2567120,299306,69.18985252550901,8.066992583128174
500,error,44,19843930,2498507,299967,66.15371024145989,7.942315150607943
500,error,45,21502257,2603450,304505,70.61380601303755,8.259139603218806
500,error,46,20304462,2295875,306657,66.2122893004236,8.843888277889693
500,error,47,18231829,2264203,297861,61.20918482110783,8.052206008030199
500,error,48,20697723,2445371,304910,67.88141746744941,8.464042061511321
500,error,49,21711277,2502117,307107,70.69613196703429,8.6771629783899
500,error,50,20985756,2258705,314934,66.63540932385833,9.291056601016955
500,error,51,20585490,2401121,302135,68.13341718106145,8.573283062369619
500,error,52,20729379,2533614,302508,68.52506049426792,8.18174315424528
500,error,53,19893340,2439504,305711,65.07237227315994,8.154665866504011
500,error,54,20739428,2549596,296378,69.97627354257064,8.13439776341036
500,error,55,22285255,2557610,315221,70.69724098331012,8.713312428399952
500,error,56,19262960,2332046,302045,63.77513284444371,8.26011150723442
500,error,57,19383263,2329313,300027,64.60506221106768,8.321450573624068
500,error,58,19785618,2206645,302597,65.38603489129106,8.966380183491228
500,error,59,20100803,2282867,306308,65.62284693837576,8.805069677734183
500,error,60,19088575,2139446,300230,63.5798387902608,8.922204626805257
500,error,61,21973693,2586035,310577,70.75119213592764,8.497059397881312
500,error,62,20788048,2438377,304315,68.31095411005045,8.525362566986155
500,error,63,20295549,2584269,296763,68.38975546142882,7.853497062418811
500,error,64,20377024,2393237,300651,67.7763386784012,8.514419591540662
500,error,65,20949776,2565601,308819,67.83836486744663,8.165640721218926
500,error,66,20078606,2341079,310806,64.6017322702908,8.576646067902876
500,error,67,20629364,2352400,307206,67.15156605014225,8.769496684237374
500,error,68,20912335,2479275,298890,69.96665997524173,8.434858980952093
500,error,69,19255033,2442389,298781,64.44530609376098,7.883688061156515
500,error,70,20341912,2518304,299985,67.80976382152441,8.07762367053382
500,error,71,20443614,2446543,308919,66.17791071445913,8.356122904849823
500,error,72,20849752,2524608,302634,68.89428154139985,8.258609653459072
500,error,73,20665681,2406063,304523,67.86246359059906,8.589002449229302
500,error,74,22048368,2471976,302089,72.98633184260268,8.919329313876833
500,error,75,19236389,2294186,304378,63.19901241219799,8.384842815708927
500,error,76,20656939,2418860,307174,67.24833156452044,8.53994815739646
500,error,77,20707689,2569849,302731,68.40293527917524,8.057939980131128
500,error,78,19786692,2548502,293780,67.35207297978079,7.7640480564661125
500,error,79,23292222,2780224,307709,75.69561501288555,8.377822074768076
500,error,80,19136174,2267111,303733,63.00327590350736,8.440775065711383
500,error,81,21809181,2576796,303372,71.88923499861556,8.463681641852906
500,error,82,22039887,2536329,310753,70.92413267128555,8.689679848316208
500,error,83,19380961,2334734,303615,63.83400359007295,8.301143085250825
500,error,84,19634833,2293176,298749,65.72351037158283,8.562287848817535
500,error,85,19781590,2458248,293671,67.35969843804801,8.04702780191421
500,error,86,22252144,2647066,309380,71.92495959661258,8.406342720581957
500,error,87,20259337,2549453,304809,66.46567850686823,7.946542650521504
500,error,88,21362098,2392138,310014,68.90688162470082,8.930127776909192
500,error,89,19983009,2394042,308987,64.67265289478198,8.346975115724787
500,error,90,18446967,2473780,295570,62.411499813918866,7.456995771653098
500,error,91,21257006,2664752,300155,70.8200962835868,7.977104811254481
500,error,92,21167031,2476340,307269,68.88762289720083,8.547707907637886
500,error,93,21403734,2468586,301530,70.98376280967068,8.670442917524445
500,error,94,20305731,2449373,296226,68.54810516294991,8.2901750774586
500,error,95,22366088,2588405,306346,73.00923792052124,8.640876524346075
500,error,96,19994242,2337367,301646,66.28379623797431,8.554173135840456
500,error,97,20434122,2413449,299500,68.22745242070117,8.466771827372362
500,error,98,19623852,2510554,299401,65.5437089388479,7.8165424842484965
500,error,99,20690329,2534819,310803,66.57055755575075,8.162448285262183
500,error,100,20509192,2418857,303145,67.65472628610071,8.478877420203013
1000,error,1,19623153,2596142,303658,64.6225457587154,7.558582311753363
1000,error,2,20144926,2662955,307043,65.60946186690464,7.564876612635212
1000,error,3,20147531,2698321,305077,66.04080609157688,7.466691694575998
1000,error,4,21510363,2778603,308936,69.62724641997048,7.741430855721382
1000,error,5,20987294,2728670,306118,68.55949013125658,7.691400572440053
1000,error,6,22227113,2686214,317598,69.9850534323264,8.274513125164265
1000,error,7,21100586,2634646,311612,67.71429213252378,8.008888480653567
1000,error,8,20526138,2491838,317088,64.73325386012716,8.237348495367677
